,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,to_away
533,0.488,0.68,0.371,25.0,52.0,21.0
534,0.408,0.632,0.231,25.0,54.0,7.0
535,0.397,0.771,0.286,18.0,46.0,16.0
536,0.353,0.9,0.242,23.0,46.0,16.0
537,0.347,0.643,0.152,13.0,43.0,13.0
538,0.323,0.588,0.25,21.0,46.0,21.0
539,0.355,0.655,0.262,21.0,44.0,18.0
540,0.494,0.724,0.357,25.0,41.0,22.0
541,0.367,0.775,0.269,18.0,62.0,14.0
542,0.413,1.0,0.413,27.0,44.0,15.0
543,0.413,0.677,0.344,18.0,47.0,6.0
544,0.44,0.8,0.349,20.0,55.0,16.0
545,0.462,0.867,0.375,22.0,31.0,16.0
546,0.375,0.765,0.405,24.0,43.0,12.0
547,0.506,0.813,0.512,33.0,39.0,14.0
548,0.412,0.792,0.344,22.0,51.0,8.0
549,0.462,0.96,0.429,25.0,37.0,17.0
550,0.451,0.76,0.405,22.0,34.0,10.0
551,0.465,0.739,0.303,24.0,46.0,12.0
552,0.488,0.654,0.357,26.0,42.0,8.0
553,0.333,0.571,0.389,22.0,39.0,9.0
554,0.469,0.88,0.344,28.0,47.0,10.0
555,0.467,0.857,0.333,22.0,34.0,8.0
556,0.474,0.759,0.467,22.0,30.0,13.0
557,0.512,0.913,0.5,28.0,41.0,14.0
558,0.36,0.667,0.229,14.0,35.0,15.0
559,0.456,0.75,0.324,22.0,38.0,12.0
560,0.367,0.688,0.121,20.0,56.0,13.0
561,0.568,1.0,0.487,14.0,43.0,12.0
562,0.437,0.652,0.395,22.0,42.0,10.0
563,0.354,0.65,0.417,21.0,44.0,6.0
564,0.483,0.727,0.25,19.0,49.0,13.0
565,0.397,0.857,0.333,18.0,45.0,22.0
566,0.435,0.81,0.448,22.0,49.0,13.0
567,0.45,0.692,0.359,22.0,37.0,9.0
568,0.365,0.933,0.281,14.0,36.0,15.0
569,0.38,0.667,0.25,9.0,38.0,12.0
570,0.5,0.9,0.378,25.0,38.0,7.0
571,0.417,0.6,0.257,25.0,48.0,12.0
572,0.464,0.778,0.36,27.0,44.0,17.0
573,0.463,0.893,0.2,24.0,33.0,16.0
574,0.368,0.824,0.273,23.0,47.0,10.0
575,0.435,0.762,0.372,21.0,30.0,10.0
576,0.351,0.75,0.233,14.0,36.0,18.0
577,0.447,0.867,0.464,23.0,45.0,17.0
578,0.452,0.864,0.267,17.0,34.0,8.0
579,0.456,0.833,0.415,19.0,25.0,16.0
580,0.466,0.652,0.167,16.0,37.0,16.0
581,0.421,0.778,0.184,27.0,52.0,14.0
582,0.43,0.9,0.176,18.0,37.0,14.0
583,0.471,0.72,0.41,16.0,36.0,9.0
584,0.411,0.714,0.353,22.0,54.0,13.0
585,0.484,0.65,0.368,31.0,52.0,14.0
586,0.465,0.792,0.469,24.0,55.0,18.0
587,0.58,0.957,0.4,32.0,47.0,9.0
588,0.6,0.944,0.4,23.0,32.0,14.0
589,0.45,0.818,0.395,22.0,37.0,11.0
590,0.424,0.636,0.288,24.0,37.0,16.0
591,0.444,0.69,0.207,26.0,50.0,9.0
592,0.419,0.857,0.32,15.0,42.0,14.0
593,0.446,0.875,0.424,23.0,42.0,16.0
594,0.4,0.8,0.2,14.0,47.0,9.0
595,0.472,0.818,0.4,26.0,45.0,10.0
596,0.512,0.846,0.258,24.0,40.0,8.0
597,0.377,0.762,0.1,12.0,40.0,13.0
598,0.523,0.667,0.515,21.0,51.0,14.0
599,0.5,0.719,0.353,26.0,36.0,15.0
600,0.435,0.81,0.31,22.0,48.0,6.0
601,0.506,0.667,0.259,33.0,39.0,12.0
602,0.425,0.84,0.419,24.0,41.0,11.0
603,0.429,0.783,0.341,15.0,43.0,8.0
604,0.5,0.929,0.308,26.0,34.0,18.0
605,0.488,0.76,0.469,31.0,39.0,17.0
606,0.441,0.824,0.311,30.0,45.0,14.0
607,0.473,0.714,0.366,27.0,55.0,9.0
608,0.506,0.815,0.154,26.0,35.0,5.0
609,0.422,0.645,0.378,22.0,48.0,18.0
610,0.494,0.839,0.429,24.0,32.0,14.0
611,0.554,0.643,0.45,29.0,30.0,16.0
612,0.461,0.794,0.476,16.0,36.0,14.0
613,0.514,0.75,0.419,18.0,46.0,10.0
614,0.494,0.933,0.48,25.0,43.0,15.0
615,0.471,0.786,0.3,21.0,40.0,14.0
616,0.395,0.893,0.289,16.0,40.0,9.0
617,0.548,0.8,0.567,32.0,43.0,12.0
618,0.427,0.833,0.344,16.0,35.0,9.0
619,0.463,0.85,0.379,19.0,50.0,10.0
620,0.425,0.905,0.361,20.0,47.0,9.0
621,0.387,0.852,0.278,16.0,38.0,15.0
622,0.538,0.792,0.458,20.0,29.0,16.0
623,0.323,0.895,0.189,17.0,53.0,21.0
624,0.379,0.692,0.391,20.0,55.0,9.0
625,0.434,0.87,0.318,15.0,53.0,14.0
626,0.5,0.889,0.39,32.0,46.0,12.0
627,0.488,0.826,0.4,27.0,35.0,8.0
628,0.462,0.769,0.314,26.0,35.0,12.0
629,0.488,0.909,0.29,15.0,42.0,11.0
630,0.489,0.52,0.273,20.0,54.0,7.0
631,0.378,0.759,0.317,22.0,41.0,14.0
632,0.407,0.727,0.382,19.0,34.0,6.0
633,0.446,0.85,0.346,26.0,40.0,14.0
634,0.436,0.741,0.457,19.0,39.0,11.0
635,0.452,0.684,0.413,32.0,30.0,7.0
636,0.447,0.615,0.348,25.0,43.0,17.0
637,0.443,0.781,0.4,27.0,41.0,12.0
638,0.517,0.792,0.553,29.0,50.0,5.0
639,0.545,1.0,0.375,34.0,56.0,10.0
640,0.391,0.909,0.286,27.0,43.0,13.0
641,0.426,0.75,0.38,20.0,47.0,8.0
642,0.458,0.655,0.324,26.0,42.0,19.0
643,0.53,0.788,0.476,22.0,48.0,13.0
644,0.483,1.0,0.355,26.0,35.0,8.0
645,0.468,0.894,0.372,26.0,50.0,13.0
646,0.378,0.556,0.265,17.0,40.0,8.0
647,0.605,0.846,0.576,33.0,41.0,17.0
648,0.526,0.733,0.538,26.0,40.0,14.0
649,0.451,0.737,0.25,23.0,60.0,17.0
650,0.526,0.778,0.435,28.0,31.0,14.0
651,0.451,0.743,0.2,23.0,29.0,18.0
652,0.407,0.788,0.25,23.0,51.0,12.0
653,0.442,0.625,0.25,24.0,42.0,13.0
654,0.495,0.87,0.297,29.0,51.0,11.0
655,0.466,0.8,0.41,27.0,42.0,22.0
656,0.488,0.792,0.296,19.0,31.0,10.0
657,0.531,0.792,0.345,24.0,41.0,9.0
658,0.477,0.895,0.235,17.0,43.0,17.0
659,0.605,1.0,0.475,34.0,38.0,11.0
660,0.373,0.75,0.219,20.0,29.0,16.0
661,0.5,0.867,0.316,27.0,46.0,11.0
662,0.455,0.789,0.207,21.0,44.0,14.0
663,0.4,0.769,0.313,27.0,43.0,11.0
664,0.493,0.84,0.528,26.0,37.0,10.0
665,0.494,0.737,0.42,30.0,44.0,11.0
666,0.483,0.735,0.357,31.0,45.0,12.0
667,0.522,0.846,0.355,28.0,27.0,22.0
668,0.472,0.737,0.393,30.0,34.0,12.0
669,0.446,0.763,0.281,14.0,42.0,18.0
670,0.563,0.765,0.455,28.0,41.0,10.0
671,0.441,0.778,0.341,28.0,49.0,11.0
672,0.488,0.818,0.286,26.0,44.0,14.0
673,0.489,0.636,0.459,29.0,42.0,17.0
674,0.411,0.647,0.432,27.0,32.0,11.0
675,0.389,0.667,0.354,29.0,54.0,12.0
676,0.54,0.778,0.575,34.0,36.0,14.0
677,0.488,0.682,0.444,25.0,47.0,7.0
678,0.404,0.56,0.256,18.0,48.0,16.0
679,0.529,0.722,0.316,34.0,31.0,13.0
680,0.457,0.667,0.378,31.0,43.0,7.0
681,0.529,0.92,0.343,32.0,47.0,14.0
682,0.554,0.5,0.433,38.0,52.0,10.0
683,0.422,0.813,0.344,24.0,40.0,16.0
684,0.494,0.667,0.462,31.0,48.0,10.0
685,0.386,0.828,0.419,26.0,51.0,12.0
686,0.511,0.808,0.48,26.0,44.0,15.0
687,0.453,0.767,0.31,22.0,46.0,14.0
688,0.463,0.9,0.381,21.0,32.0,12.0
689,0.513,0.889,0.421,28.0,38.0,9.0
690,0.573,0.793,0.387,33.0,38.0,12.0
691,0.434,0.778,0.512,31.0,38.0,11.0
692,0.413,0.833,0.355,23.0,50.0,14.0
693,0.484,0.813,0.341,29.0,56.0,11.0
694,0.519,0.636,0.474,30.0,38.0,14.0
695,0.593,0.8,0.415,32.0,32.0,19.0
696,0.416,0.882,0.184,22.0,33.0,16.0
697,0.393,0.667,0.356,22.0,39.0,12.0
698,0.519,0.733,0.471,29.0,47.0,12.0
699,0.402,0.778,0.375,22.0,54.0,10.0
700,0.483,0.792,0.367,34.0,32.0,17.0
701,0.543,0.762,0.441,26.0,43.0,10.0
702,0.424,0.737,0.459,17.0,52.0,13.0
703,0.537,0.815,0.5,28.0,41.0,9.0
704,0.427,0.727,0.326,19.0,47.0,12.0
705,0.419,0.85,0.31,21.0,41.0,10.0
706,0.436,0.923,0.289,14.0,36.0,9.0
707,0.519,0.957,0.472,25.0,30.0,16.0
708,0.519,0.765,0.429,29.0,47.0,13.0
709,0.547,0.588,0.37,27.0,39.0,11.0
710,0.609,0.75,0.535,34.0,36.0,15.0
711,0.426,0.833,0.313,29.0,44.0,8.0
712,0.446,0.7,0.429,27.0,42.0,14.0
713,0.5,0.861,0.475,26.0,38.0,11.0
714,0.519,0.862,0.269,23.0,37.0,15.0
715,0.449,0.893,0.269,22.0,39.0,9.0
716,0.433,0.786,0.233,19.0,47.0,14.0
717,0.449,0.824,0.293,17.0,57.0,16.0
718,0.5,0.923,0.444,26.0,40.0,12.0
719,0.494,0.714,0.28,18.0,40.0,8.0
720,0.523,0.8,0.381,28.0,38.0,11.0
721,0.625,0.929,0.429,33.0,43.0,8.0
722,0.417,0.864,0.324,21.0,42.0,11.0
723,0.481,0.68,0.382,27.0,42.0,15.0
724,0.544,0.882,0.343,39.0,40.0,11.0
725,0.402,0.739,0.297,26.0,48.0,17.0
726,0.463,0.722,0.269,21.0,44.0,9.0
727,0.538,0.909,0.462,28.0,43.0,18.0
728,0.484,0.727,0.41,26.0,40.0,12.0
729,0.413,0.8,0.25,20.0,46.0,14.0
730,0.513,0.795,0.25,26.0,40.0,20.0
731,0.5,0.696,0.368,26.0,48.0,8.0
732,0.506,0.833,0.333,26.0,36.0,14.0
733,0.485,0.846,0.421,28.0,39.0,12.0
734,0.449,0.818,0.273,20.0,48.0,9.0
735,0.551,0.586,0.387,23.0,38.0,14.0
736,0.465,0.75,0.364,29.0,51.0,14.0
737,0.483,0.538,0.27,31.0,45.0,17.0
738,0.547,0.808,0.486,32.0,40.0,14.0
739,0.457,0.778,0.343,21.0,32.0,14.0
740,0.43,0.909,0.261,16.0,47.0,6.0
741,0.411,0.786,0.3,23.0,57.0,10.0
742,0.47,0.786,0.241,28.0,56.0,12.0
743,0.407,0.769,0.31,18.0,40.0,13.0
744,0.533,0.72,0.444,32.0,49.0,20.0
745,0.4,0.793,0.317,19.0,51.0,10.0
746,0.536,0.667,0.438,26.0,30.0,14.0
747,0.427,0.795,0.242,20.0,46.0,12.0
748,0.416,0.769,0.278,22.0,45.0,12.0
749,0.525,0.625,0.4,26.0,39.0,15.0
750,0.429,0.783,0.531,26.0,53.0,11.0
751,0.461,0.6,0.353,23.0,36.0,6.0
752,0.424,0.88,0.269,22.0,49.0,10.0
753,0.429,0.792,0.306,24.0,59.0,14.0
754,0.418,0.7,0.306,23.0,35.0,6.0
755,0.48,0.84,0.238,23.0,37.0,13.0
756,0.47,0.808,0.333,26.0,40.0,13.0
757,0.398,0.808,0.219,19.0,46.0,8.0
758,0.464,0.938,0.389,29.0,36.0,16.0
759,0.524,0.667,0.429,34.0,38.0,21.0
760,0.452,0.727,0.362,25.0,38.0,9.0
761,0.434,0.905,0.3,23.0,45.0,15.0
762,0.478,0.769,0.341,27.0,47.0,16.0
763,0.439,0.786,0.34,23.0,42.0,11.0
764,0.389,0.789,0.233,21.0,45.0,9.0
765,0.518,0.87,0.422,27.0,37.0,17.0
766,0.467,0.875,0.429,23.0,52.0,11.0
767,0.468,0.818,0.4,24.0,36.0,8.0
768,0.424,0.696,0.273,20.0,31.0,14.0
769,0.467,0.556,0.289,25.0,41.0,11.0
770,0.513,0.789,0.412,25.0,33.0,15.0
771,0.605,0.793,0.481,32.0,29.0,8.0
772,0.518,0.882,0.444,30.0,40.0,9.0
773,0.402,0.867,0.318,21.0,40.0,15.0
774,0.524,0.706,0.324,26.0,36.0,16.0
775,0.398,0.905,0.222,13.0,40.0,14.0
776,0.519,0.852,0.417,23.0,45.0,9.0
777,0.494,0.926,0.36,18.0,39.0,12.0
778,0.523,0.793,0.364,30.0,43.0,12.0
779,0.387,0.813,0.333,24.0,45.0,11.0
780,0.402,0.75,0.143,17.0,45.0,15.0
781,0.516,0.786,0.37,26.0,43.0,7.0
782,0.489,0.917,0.432,34.0,53.0,13.0
783,0.4,0.688,0.344,21.0,48.0,13.0
784,0.494,0.815,0.417,26.0,43.0,13.0
785,0.424,0.538,0.394,21.0,33.0,14.0
786,0.488,0.808,0.313,27.0,35.0,6.0
787,0.444,0.875,0.375,23.0,47.0,17.0
788,0.564,0.813,0.375,34.0,41.0,8.0
789,0.42,0.755,0.286,22.0,47.0,18.0
790,0.475,1.0,0.303,23.0,34.0,11.0
791,0.446,0.818,0.359,18.0,37.0,13.0
792,0.44,0.867,0.188,26.0,49.0,12.0
793,0.412,0.875,0.207,24.0,47.0,11.0
794,0.512,0.853,0.375,22.0,42.0,11.0
795,0.396,0.793,0.361,21.0,50.0,9.0
796,0.469,0.722,0.273,23.0,32.0,17.0
797,0.479,0.824,0.471,26.0,51.0,13.0
798,0.448,0.889,0.333,22.0,54.0,15.0
799,0.326,0.667,0.271,19.0,47.0,16.0
800,0.5,0.852,0.429,25.0,50.0,15.0
801,0.459,0.793,0.37,16.0,49.0,11.0
802,0.573,1.0,0.475,29.0,38.0,10.0
803,0.376,0.696,0.269,16.0,56.0,8.0
804,0.388,0.76,0.375,25.0,44.0,10.0
805,0.443,0.824,0.365,27.0,51.0,11.0
806,0.438,0.8,0.368,18.0,44.0,9.0
807,0.482,0.737,0.433,23.0,38.0,15.0
808,0.527,0.909,0.371,25.0,41.0,7.0
809,0.463,0.714,0.375,21.0,40.0,11.0
810,0.465,0.739,0.364,18.0,48.0,16.0
811,0.5,0.583,0.371,29.0,37.0,13.0
812,0.5,0.778,0.303,35.0,51.0,18.0
813,0.43,0.762,0.382,19.0,38.0,13.0
814,0.49,0.714,0.442,33.0,43.0,12.0
815,0.476,0.783,0.294,19.0,47.0,10.0
816,0.465,0.684,0.326,29.0,46.0,13.0
817,0.5,0.778,0.412,24.0,58.0,16.0
818,0.36,0.905,0.314,23.0,43.0,12.0
819,0.412,0.806,0.259,20.0,37.0,11.0
820,0.561,0.706,0.55,33.0,43.0,16.0
821,0.5,0.645,0.465,34.0,45.0,7.0
822,0.43,0.929,0.351,28.0,43.0,9.0
823,0.519,0.857,0.375,24.0,39.0,11.0
824,0.511,0.952,0.405,30.0,41.0,10.0
825,0.494,1.0,0.353,21.0,37.0,11.0
826,0.44,0.5,0.324,26.0,41.0,11.0
827,0.558,0.769,0.394,32.0,49.0,11.0
828,0.419,0.696,0.227,23.0,38.0,16.0
829,0.524,0.724,0.371,24.0,47.0,17.0
830,0.473,0.706,0.353,28.0,37.0,16.0
831,0.469,0.864,0.375,23.0,53.0,8.0
832,0.528,0.719,0.514,21.0,47.0,15.0
833,0.458,0.762,0.344,14.0,43.0,11.0
834,0.514,0.6,0.375,38.0,51.0,10.0
835,0.602,0.824,0.593,35.0,48.0,12.0
836,0.463,0.636,0.294,23.0,39.0,12.0
837,0.544,1.0,0.529,35.0,34.0,8.0
838,0.439,0.765,0.333,29.0,43.0,10.0
839,0.5,0.714,0.417,25.0,56.0,20.0
840,0.537,0.65,0.394,29.0,42.0,13.0
841,0.538,0.762,0.571,33.0,37.0,6.0
842,0.578,0.875,0.515,28.0,40.0,15.0
843,0.512,0.783,0.385,28.0,35.0,12.0
844,0.409,0.955,0.294,22.0,40.0,15.0
845,0.465,0.862,0.387,21.0,42.0,13.0
846,0.406,0.722,0.27,24.0,64.0,12.0
847,0.47,0.857,0.379,27.0,40.0,16.0
848,0.449,0.8,0.333,25.0,46.0,10.0
849,0.446,0.737,0.405,20.0,42.0,17.0
850,0.38,0.865,0.378,21.0,45.0,8.0
851,0.517,0.808,0.429,23.0,43.0,15.0
852,0.506,0.6,0.387,24.0,39.0,24.0
853,0.471,0.9,0.379,30.0,57.0,13.0
854,0.444,0.742,0.4,24.0,37.0,9.0
855,0.422,0.875,0.357,21.0,46.0,14.0
856,0.419,0.824,0.208,19.0,40.0,12.0
857,0.489,1.0,0.389,23.0,47.0,10.0
858,0.413,0.696,0.386,27.0,39.0,4.0
859,0.471,0.76,0.387,28.0,50.0,7.0
860,0.5,0.857,0.394,27.0,33.0,9.0
861,0.47,0.963,0.412,26.0,35.0,14.0
862,0.456,1.0,0.333,24.0,37.0,12.0
863,0.488,0.824,0.375,22.0,36.0,12.0
864,0.422,0.958,0.294,21.0,42.0,14.0
865,0.443,0.931,0.32,25.0,40.0,9.0
866,0.455,0.786,0.306,20.0,47.0,11.0
867,0.422,0.757,0.4,23.0,54.0,10.0
868,0.598,0.8,0.468,41.0,38.0,14.0
869,0.402,0.652,0.325,20.0,57.0,17.0
870,0.447,0.905,0.438,19.0,48.0,15.0
871,0.459,0.667,0.333,21.0,47.0,10.0
872,0.56,0.529,0.45,29.0,45.0,18.0
873,0.477,0.75,0.333,26.0,36.0,7.0
874,0.495,0.786,0.324,30.0,47.0,16.0
875,0.526,0.886,0.2,19.0,33.0,16.0
876,0.455,1.0,0.297,26.0,55.0,14.0
877,0.5,0.818,0.289,26.0,44.0,8.0
878,0.465,0.692,0.383,25.0,48.0,16.0
879,0.414,0.667,0.326,26.0,42.0,15.0
880,0.474,0.846,0.378,25.0,45.0,18.0
881,0.429,0.788,0.265,20.0,55.0,10.0
882,0.482,0.929,0.367,12.0,47.0,10.0
883,0.326,0.818,0.25,19.0,36.0,9.0
884,0.488,0.895,0.257,26.0,51.0,16.0
885,0.471,0.85,0.37,26.0,41.0,12.0
886,0.561,0.759,0.514,33.0,38.0,15.0
887,0.5,0.889,0.281,25.0,40.0,17.0
888,0.38,0.826,0.351,24.0,52.0,10.0
889,0.466,0.667,0.324,24.0,45.0,11.0
890,0.53,0.8,0.5,35.0,53.0,15.0
891,0.355,0.826,0.308,23.0,47.0,13.0
892,0.452,0.682,0.289,28.0,48.0,12.0
893,0.448,0.769,0.333,22.0,48.0,9.0
894,0.443,0.682,0.302,22.0,33.0,15.0
895,0.277,0.737,0.25,11.0,42.0,17.0
896,0.434,0.792,0.387,22.0,45.0,13.0
897,0.473,0.696,0.308,19.0,43.0,16.0
898,0.511,0.739,0.425,29.0,41.0,14.0
899,0.511,0.826,0.429,19.0,47.0,11.0
900,0.506,0.9,0.444,24.0,45.0,15.0
901,0.538,0.727,0.452,33.0,27.0,11.0
902,0.518,0.862,0.323,28.0,42.0,5.0
903,0.454,0.704,0.192,27.0,40.0,11.0
904,0.449,0.765,0.442,27.0,48.0,11.0
905,0.394,0.615,0.25,17.0,45.0,7.0
906,0.475,0.69,0.424,30.0,49.0,15.0
907,0.472,0.633,0.448,19.0,57.0,10.0
908,0.489,0.667,0.36,24.0,45.0,14.0
909,0.459,0.8,0.297,28.0,51.0,9.0
910,0.341,0.826,0.171,13.0,41.0,9.0
911,0.43,0.688,0.314,25.0,41.0,7.0
912,0.471,0.833,0.421,24.0,41.0,15.0
913,0.5,0.474,0.441,22.0,41.0,17.0
914,0.39,0.643,0.25,24.0,55.0,13.0
915,0.537,0.875,0.357,30.0,41.0,11.0
916,0.418,0.824,0.361,18.0,39.0,14.0
917,0.379,0.952,0.297,24.0,55.0,12.0
918,0.489,0.667,0.323,20.0,50.0,13.0
919,0.348,0.654,0.268,15.0,52.0,20.0
920,0.538,0.783,0.468,35.0,41.0,23.0
921,0.458,0.682,0.278,25.0,44.0,14.0
922,0.465,0.7,0.448,23.0,49.0,9.0
923,0.591,0.857,0.538,30.0,32.0,13.0
924,0.424,0.769,0.325,24.0,44.0,7.0
925,0.519,0.821,0.333,27.0,35.0,13.0
926,0.452,0.75,0.297,25.0,42.0,9.0
927,0.543,0.769,0.5,26.0,37.0,15.0
928,0.459,0.844,0.313,26.0,49.0,11.0
929,0.488,0.773,0.343,26.0,36.0,14.0
930,0.506,0.727,0.447,32.0,45.0,10.0
931,0.436,0.8,0.324,23.0,54.0,18.0
932,0.429,0.688,0.286,20.0,40.0,14.0
933,0.549,0.708,0.357,32.0,49.0,19.0
934,0.454,0.833,0.477,28.0,48.0,12.0
935,0.393,0.68,0.229,20.0,38.0,11.0
936,0.506,0.714,0.552,24.0,50.0,14.0
937,0.385,0.76,0.355,22.0,35.0,18.0
938,0.478,0.826,0.296,23.0,43.0,12.0
939,0.434,0.792,0.226,15.0,37.0,12.0
940,0.5,0.737,0.4,21.0,37.0,13.0
941,0.438,0.941,0.419,24.0,55.0,15.0
942,0.456,0.864,0.289,26.0,40.0,16.0
943,0.5,0.63,0.286,24.0,45.0,12.0
944,0.547,0.789,0.429,30.0,31.0,13.0
945,0.486,0.72,0.417,22.0,39.0,21.0
946,0.515,0.591,0.474,35.0,47.0,12.0
947,0.488,0.667,0.241,23.0,38.0,14.0
948,0.414,0.737,0.281,30.0,38.0,16.0
949,0.387,0.625,0.359,22.0,40.0,8.0
950,0.563,0.767,0.323,30.0,46.0,16.0
951,0.487,0.886,0.303,28.0,43.0,10.0
952,0.468,0.65,0.425,23.0,41.0,9.0
953,0.429,0.85,0.279,25.0,40.0,14.0
954,0.455,0.722,0.35,30.0,54.0,17.0
955,0.442,0.714,0.324,18.0,59.0,18.0
956,0.5,0.8,0.382,16.0,45.0,10.0
957,0.512,0.774,0.324,28.0,55.0,15.0
958,0.511,0.64,0.433,29.0,51.0,23.0
959,0.477,0.905,0.385,31.0,37.0,14.0
960,0.4,0.737,0.313,25.0,42.0,11.0
961,0.432,0.833,0.478,19.0,42.0,18.0
962,0.556,0.789,0.452,33.0,46.0,20.0
963,0.44,0.808,0.304,23.0,61.0,13.0
964,0.478,0.758,0.382,24.0,40.0,7.0
965,0.427,0.758,0.3,24.0,45.0,12.0
966,0.44,0.565,0.261,18.0,36.0,16.0
967,0.495,0.75,0.355,23.0,54.0,11.0
968,0.468,0.45,0.298,22.0,41.0,18.0
969,0.543,0.791,0.31,35.0,50.0,15.0
970,0.47,0.743,0.344,22.0,44.0,18.0
971,0.512,0.833,0.487,30.0,42.0,11.0
972,0.437,0.805,0.276,21.0,53.0,14.0
973,0.477,1.0,0.436,22.0,30.0,18.0
974,0.494,0.684,0.385,25.0,47.0,12.0
975,0.442,0.676,0.343,20.0,43.0,10.0
976,0.541,0.741,0.405,28.0,48.0,10.0
977,0.423,0.667,0.286,20.0,45.0,8.0
978,0.388,0.725,0.29,25.0,59.0,15.0
979,0.535,0.905,0.382,32.0,43.0,16.0
980,0.511,0.844,0.366,36.0,46.0,18.0
981,0.558,0.85,0.429,30.0,39.0,15.0
982,0.402,0.652,0.292,31.0,56.0,18.0
983,0.554,0.813,0.5,26.0,38.0,15.0
984,0.537,0.72,0.475,18.0,38.0,8.0
985,0.5,0.852,0.353,21.0,46.0,12.0
986,0.462,0.737,0.351,29.0,35.0,16.0
987,0.5,0.786,0.545,23.0,47.0,13.0
988,0.462,0.769,0.533,28.0,47.0,16.0
989,0.429,0.813,0.459,25.0,44.0,12.0
990,0.439,0.609,0.324,21.0,51.0,9.0
991,0.512,0.909,0.4,24.0,36.0,13.0
992,0.506,0.75,0.406,23.0,43.0,9.0
993,0.455,0.789,0.32,21.0,48.0,13.0
994,0.439,0.818,0.294,29.0,57.0,8.0
995,0.433,0.857,0.295,23.0,49.0,11.0
996,0.473,0.81,0.389,27.0,48.0,10.0
997,0.468,0.842,0.333,17.0,41.0,13.0
998,0.511,0.833,0.39,30.0,39.0,13.0
999,0.447,0.636,0.439,27.0,38.0,12.0
1000,0.561,0.818,0.556,28.0,51.0,9.0
1001,0.505,0.421,0.415,32.0,41.0,12.0
1002,0.412,0.757,0.242,31.0,62.0,14.0
1003,0.5,0.63,0.294,29.0,49.0,12.0
1004,0.412,0.667,0.286,26.0,46.0,16.0
1005,0.376,0.815,0.348,19.0,44.0,11.0
1006,0.344,0.778,0.257,12.0,43.0,18.0
1007,0.5,0.667,0.382,28.0,46.0,11.0
1008,0.478,0.714,0.3,28.0,33.0,7.0
1009,0.455,0.737,0.419,30.0,58.0,13.0
1010,0.305,0.774,0.235,8.0,44.0,6.0
1011,0.44,0.87,0.282,24.0,42.0,15.0
1012,0.422,0.679,0.324,23.0,33.0,13.0
1013,0.453,0.769,0.39,23.0,38.0,12.0
1014,0.366,1.0,0.316,18.0,48.0,12.0
1015,0.512,0.893,0.529,23.0,38.0,13.0
1016,0.383,0.853,0.308,19.0,41.0,15.0
1017,0.49,0.606,0.333,31.0,57.0,16.0
1018,0.566,0.862,0.429,27.0,42.0,9.0
1019,0.505,0.842,0.378,26.0,34.0,5.0
1020,0.468,0.867,0.333,21.0,34.0,11.0
1021,0.464,0.857,0.378,28.0,50.0,7.0
1022,0.452,0.682,0.3,16.0,41.0,8.0
1023,0.386,0.733,0.306,22.0,43.0,8.0
1024,0.524,0.545,0.318,23.0,42.0,14.0
1025,0.466,0.667,0.407,25.0,48.0,8.0
1026,0.425,0.667,0.366,25.0,44.0,7.0
1027,0.557,0.652,0.429,36.0,51.0,18.0
1028,0.531,0.833,0.375,20.0,32.0,20.0
1029,0.389,0.917,0.171,21.0,52.0,15.0
1030,0.556,0.857,0.563,37.0,41.0,14.0
1031,0.433,0.722,0.25,23.0,52.0,21.0
1032,0.5,0.813,0.325,32.0,32.0,9.0
1033,0.44,0.75,0.371,23.0,40.0,15.0
1034,0.478,0.69,0.5,32.0,60.0,9.0
1035,0.464,0.857,0.345,19.0,42.0,11.0
1036,0.481,0.857,0.313,25.0,43.0,13.0
1037,0.546,0.818,0.385,25.0,37.0,11.0
1038,0.481,0.72,0.391,24.0,31.0,10.0
1039,0.455,0.68,0.263,18.0,39.0,8.0
1040,0.433,0.727,0.389,24.0,51.0,13.0
1041,0.384,0.727,0.242,24.0,46.0,13.0
1042,0.561,0.684,0.485,27.0,40.0,8.0
1043,0.511,1.0,0.371,22.0,45.0,16.0
1044,0.359,0.765,0.372,17.0,35.0,9.0
1045,0.554,0.462,0.459,29.0,38.0,11.0
1046,0.449,0.833,0.348,28.0,34.0,13.0
1047,0.453,0.917,0.231,27.0,48.0,8.0
1048,0.398,0.848,0.323,22.0,43.0,13.0
1049,0.549,0.75,0.35,32.0,52.0,13.0
1050,0.449,0.75,0.355,25.0,40.0,13.0
1051,0.372,0.645,0.31,19.0,47.0,21.0
1052,0.379,0.682,0.167,20.0,45.0,15.0
1053,0.446,0.833,0.349,25.0,41.0,8.0
1054,0.542,0.6,0.417,31.0,42.0,11.0
1055,0.489,0.75,0.5,34.0,50.0,13.0
1056,0.481,0.706,0.5,34.0,49.0,19.0
1057,0.488,0.655,0.429,21.0,51.0,13.0
1058,0.566,0.81,0.563,29.0,37.0,16.0
1059,0.544,0.895,0.375,31.0,44.0,10.0
1060,0.5,0.765,0.349,30.0,40.0,17.0
1061,0.379,0.686,0.242,18.0,56.0,10.0
1062,0.536,0.81,0.5,29.0,38.0,9.0
1063,0.421,0.684,0.375,28.0,47.0,10.0
1064,0.414,0.727,0.39,24.0,36.0,10.0
1065,0.373,0.882,0.258,17.0,47.0,19.0
1066,0.455,0.929,0.283,29.0,55.0,17.0
